pmid,entity_id,text,entity_type,identifier,start,end,split
15461822,13,mice,OrganismTaxon,10090,629,633,train
15461822,14,human,OrganismTaxon,9606,652,657,train
15461822,15,hepatoma,DiseaseOrPhenotypicFeature,D006528,658,666,train
15461822,16,SCID-HuH-7,CellLine,CVCL_0336,674,684,train
15461822,17,mice,OrganismTaxon,10090,685,689,train
15461822,18,rhesus monkeys,OrganismTaxon,9544,714,728,train
15461822,19,rhesus monkeys,OrganismTaxon,9544,808,822,train
15461822,20,rDEN2,OrganismTaxon,11060,837,842,train
15461822,21,Delta30,SequenceVariant,c|DEL||30,842,849,train
15461822,22,SCID-HuH-7,CellLine,CVCL_0336,895,905,train
15461822,23,mice,OrganismTaxon,10090,906,910,train
15461822,24,rDEN-2,OrganismTaxon,11060,950,956,train
15461822,25,Aedes mosquitoes,OrganismTaxon,1245352,989,1005,train
15461822,26,Toxorynchites mosquitoes,OrganismTaxon,2498889,1033,1057,train
15461822,27,rhesus monkeys,OrganismTaxon,9544,1062,1076,train
15461822,28,rDEN2,OrganismTaxon,11060,1078,1083,train
15461822,29,Delta30,SequenceVariant,c|DEL||30,1083,1090,train
15461822,30,viremia,DiseaseOrPhenotypicFeature,D014766,1196,1203,train
15461822,31,rDEN2,OrganismTaxon,11060,1257,1262,train
15461822,32,Delta30,SequenceVariant,c|DEL||30,1262,1269,train
15461822,33,rDEN2,OrganismTaxon,11060,1282,1287,train
15461822,34,Delta30-4995,SequenceVariant,c|DEL|4995|30,1287,1299,train
15461822,35,NS3,GeneOrGeneProduct,5130010,1381,1384,train
15461822,36,DEN-4,OrganismTaxon,11070,1393,1398,train
15461822,37,rDEN2,OrganismTaxon,11060,1440,1445,train
15461822,38,Delta30,SequenceVariant,c|DEL||30,1445,1452,train
15461822,39,SCID-HuH-7,CellLine,CVCL_0336,1456,1466,train
15461822,40,mice,OrganismTaxon,10090,1467,1471,train
15461822,41,rDEN2,OrganismTaxon,11060,1490,1495,train
15461822,42,Delta30,SequenceVariant,c|DEL||30,1495,1502,train
15461822,43,rDEN2,OrganismTaxon,11060,1507,1512,train
15461822,44,Delta30-4995,SequenceVariant,c|DEL|4995|30,1512,1524,train
15461822,45,humans,OrganismTaxon,9606,1569,1575,train
15461822,46,dengue,DiseaseOrPhenotypicFeature,D003715,1611,1617,train
16418600,0,TSPYL1,GeneOrGeneProduct,7259,29,35,train
16418600,1,sudden infant death syndrome,DiseaseOrPhenotypicFeature,D013398,44,72,train
16418600,2,Sudden infant death syndrome,DiseaseOrPhenotypicFeature,D013398,86,114,train
16418600,3,SIDS,DiseaseOrPhenotypicFeature,D013398,116,120,train
16418600,4,death,DiseaseOrPhenotypicFeature,D003643,161,166,train
16418600,5,sudden infant death with dysgenesis of the testes syndrome,DiseaseOrPhenotypicFeature,C563856,253,311,train
16418600,6,SIDDT,DiseaseOrPhenotypicFeature,C563856,313,318,train
16418600,7,TSPYL1,GeneOrGeneProduct,7259,385,391,train
16418600,8,TSPYL1,GeneOrGeneProduct,7259,460,466,train
16418600,9,SIDS,DiseaseOrPhenotypicFeature,D013398,470,474,train
16418600,10,SIDS,DiseaseOrPhenotypicFeature,D013398,504,508,train
16418600,11,patients,OrganismTaxon,9606,737,745,train
16418600,12,patient,OrganismTaxon,9606,806,813,train
16418600,13,p.F366L,SequenceVariant,rs140756663,816,823,train
16418600,14,SIDDT,DiseaseOrPhenotypicFeature,C563856,1045,1050,train
16418600,15,TSPYL1,GeneOrGeneProduct,7259,1079,1085,train
16418600,16,sudden death,DiseaseOrPhenotypicFeature,D003645,1150,1162,train
16418600,17,SIDDT,DiseaseOrPhenotypicFeature,C563856,1216,1221,train
16418600,18,457_458insG,SequenceVariant,c|INS|457_458|G,1223,1234,train
16418600,19,TSPYL1,GeneOrGeneProduct,7259,1327,1333,train
16418600,20,SIDS,DiseaseOrPhenotypicFeature,D013398,1343,1347,train
16418600,21,TSPYL1,GeneOrGeneProduct,7259,1403,1409,train
16418600,22,SIDS,DiseaseOrPhenotypicFeature,D013398,1479,1483,train
16418600,23,dysgenesis of the testes,DiseaseOrPhenotypicFeature,D013733,1492,1516,train
16720068,0,neuroleptic malignant syndrome,DiseaseOrPhenotypicFeature,D009459,9,39,train
16720068,1,paroxetine,ChemicalEntity,D017374,78,88,train
16720068,2,alprazolam,ChemicalEntity,D000525,93,103,train
16720068,3,man,OrganismTaxon,9606,119,122,train
16720068,4,depressive symptoms,DiseaseOrPhenotypicFeature,D003866,128,147,train
16720068,5,psychiatric,DiseaseOrPhenotypicFeature,D001523,166,177,train
16720068,6,insomnia,DiseaseOrPhenotypicFeature,D007319,194,202,train
16720068,7,loss of appetite,DiseaseOrPhenotypicFeature,D001068,204,220,train
16720068,8,agitation,DiseaseOrPhenotypicFeature,D011595,238,247,train
16720068,9,paroxetine,ChemicalEntity,D017374,306,316,train
16720068,10,alprazolam,ChemicalEntity,D000525,328,338,train
16720068,11,paroxetine,ChemicalEntity,D017374,359,369,train
16720068,12,alprazolam,ChemicalEntity,D000525,374,384,train
16720068,13,patient,OrganismTaxon,9606,400,407,train
16720068,14,psychomotor retardation,DiseaseOrPhenotypicFeature,D011596,425,448,train
16720068,15,muscle rigidity,DiseaseOrPhenotypicFeature,D009127,477,492,train
16720068,16,tremors,DiseaseOrPhenotypicFeature,D014202,498,505,train
16720068,17,patient,OrganismTaxon,9606,511,518,train
16720068,18,fever,DiseaseOrPhenotypicFeature,D005334,525,530,train
16720068,19,extrapyramidal symptoms,DiseaseOrPhenotypicFeature,D001480,625,648,train
16720068,20,creatine phosphokinase,ChemicalEntity,D003402,690,712,train
16720068,21,aspartate aminotransferase,ChemicalEntity,D001219,726,752,train
16720068,22,alanine aminotransferase,ChemicalEntity,D000410,765,789,train
16720068,23,patient,OrganismTaxon,9606,834,841,train
16720068,24,bromocriptine,ChemicalEntity,D001971,851,864,train
16720068,25,diazepam,ChemicalEntity,D003975,869,877,train
16720068,26,fever,DiseaseOrPhenotypicFeature,D005334,919,924,train
16720068,27,patient,OrganismTaxon,9606,945,952,train
16720068,28,CPK,ChemicalEntity,D003402,961,964,train
16720068,29,patient,OrganismTaxon,9606,1005,1012,train
16720068,30,neuroleptic malignant syndrome,DiseaseOrPhenotypicFeature,D009459,1040,1070,train
16720068,31,NMS,DiseaseOrPhenotypicFeature,D009459,1072,1075,train
16720068,32,NMS,DiseaseOrPhenotypicFeature,D009459,1102,1105,train
16720068,33,paroxetine,ChemicalEntity,D017374,1145,1155,train
16720068,34,alprazolam,ChemicalEntity,D000525,1160,1170,train
16720068,35,patient,OrganismTaxon,9606,1314,1321,train
16720068,36,NMS,DiseaseOrPhenotypicFeature,D009459,1324,1327,train
16720068,37,patient,OrganismTaxon,9606,1470,1477,train
16720068,38,NMS,DiseaseOrPhenotypicFeature,D009459,1518,1521,train
16720068,39,depressive,DiseaseOrPhenotypicFeature,D003866,1549,1559,train
16720068,40,patients,OrganismTaxon,9606,1560,1568,train
16720068,41,dehydration,DiseaseOrPhenotypicFeature,D003681,1598,1609,train
16720068,42,agitation,DiseaseOrPhenotypicFeature,D011595,1611,1620,train
16720068,43,malnutrition,DiseaseOrPhenotypicFeature,D044342,1622,1634,train
16720068,44,patients,OrganismTaxon,9606,1725,1733,train
16720068,45,depression,DiseaseOrPhenotypicFeature,D003866,1750,1760,train
16904497,0,Cauda equina syndrome,DiseaseOrPhenotypicFeature,D011128,0,21,train
16904497,1,steroid,ChemicalEntity,D013256,37,44,train
16904497,2,radiculopathy,DiseaseOrPhenotypicFeature,D011843,128,141,train
16904497,3,steroid,ChemicalEntity,D013256,173,180,train
16904497,4,Cauda equina syndrome,DiseaseOrPhenotypicFeature,D011128,244,265,train
16904497,5,cauda equina syndrome,DiseaseOrPhenotypicFeature,D011128,347,368,train
16904497,6,triamcinolone,ChemicalEntity,D014221,410,423,train
16904497,7,bupivacaine,ChemicalEntity,D002045,428,439,train
16904497,8,woman,OrganismTaxon,9606,474,479,train
16904497,9,low back and right leg pain,DiseaseOrPhenotypicFeature,"D010146,D017116",485,512,train
16904497,10,steroid,ChemicalEntity,D013256,540,547,train
16904497,11,bupivacaine,ChemicalEntity,D002045,808,819,train
16904497,12,triamcinolone diacetate,ChemicalEntity,C030262,824,847,train
16904497,13,numbness,DiseaseOrPhenotypicFeature,D006987,975,983,train
16904497,14,lower extremity weakness,DiseaseOrPhenotypicFeature,D020335,988,1012,train
16904497,15,loss of sensation,DiseaseOrPhenotypicFeature,D006987,1049,1066,train
16904497,16,patient,OrganismTaxon,9606,1275,1282,train
16904497,17,steroid,ChemicalEntity,D013256,1538,1545,train
16904497,18,neurologic deterioration,DiseaseOrPhenotypicFeature,D009422,1616,1640,train
16904497,19,steroid,ChemicalEntity,D013256,1656,1663,train
17083016,0,surfactant protein-A2,GeneOrGeneProduct,729238,46,67,train
17083016,1,meningococcal disease,DiseaseOrPhenotypicFeature,D008589,96,117,train
17083016,2,Meningococcal disease,DiseaseOrPhenotypicFeature,D008589,131,152,train
17083016,3,Neisseria meningitidis,DiseaseOrPhenotypicFeature,D006069,203,225,train
17083016,4,Surfactant protein (SP)-A,GeneOrGeneProduct,"653509,729238",227,252,train
17083016,5,SP-D,GeneOrGeneProduct,6441,257,261,train
17083016,6,inflammatory,DiseaseOrPhenotypicFeature,D007249,335,347,train
17083016,7,sugars,ChemicalEntity,D000073893,399,405,train
17083016,8,SP-A1,GeneOrGeneProduct,653509,544,549,train
17083016,9,SP-A2,GeneOrGeneProduct,729238,551,556,train
17083016,10,SP-D,GeneOrGeneProduct,6441,562,566,train
17083016,11,patients,OrganismTaxon,9606,619,627,train
17083016,12,meningococcal disease,DiseaseOrPhenotypicFeature,D008589,658,679,train
17083016,13,patients,OrganismTaxon,9606,694,702,train
17083016,14,died,DiseaseOrPhenotypicFeature,D003643,707,711,train
17083016,15,SP-A2,GeneOrGeneProduct,729238,786,791,train
17083016,16,meningococcal disease,DiseaseOrPhenotypicFeature,D008589,814,835,train
17083016,17,SP-A,GeneOrGeneProduct,"653509,729238",1025,1029,train
17083016,18,lysine (in 1A1) rather than glutamine (in 1A5) at amino acid 223,SequenceVariant,c|SUB|Q|223|K,1082,1146,train
17083016,19,carbohydrate,ChemicalEntity,D002241,1154,1166,train
17083016,20,meningococcal disease,DiseaseOrPhenotypicFeature,D008589,1227,1248,train
17083016,21,lysine at residue 223,SequenceVariant,c|Allele|K|223,1307,1328,train
17083016,22,patients,OrganismTaxon,9606,1349,1357,train
17083016,23,died,DiseaseOrPhenotypicFeature,D003643,1362,1366,train
17083016,24,SP-A1,GeneOrGeneProduct,653509,1474,1479,train
17083016,25,SP-D,GeneOrGeneProduct,6441,1484,1488,train
17083016,26,meningococcal disease,DiseaseOrPhenotypicFeature,D008589,1513,1534,train
17083016,27,glutamine with lysine at residue 223,SequenceVariant,c|SUB|Q|223|K,1600,1636,train
17083016,28,carbohydrate,ChemicalEntity,D002241,1644,1656,train
17083016,29,SP-A2,GeneOrGeneProduct,729238,1679,1684,train
17083016,30,meningococcal disease,DiseaseOrPhenotypicFeature,D008589,1713,1734,train
17083016,31,death,DiseaseOrPhenotypicFeature,D003643,1759,1764,train
17910065,0,human,OrganismTaxon,9606,50,55,train
17910065,1,PAX9,GeneOrGeneProduct,5083,56,60,train
17910065,2,oligodontia,DiseaseOrPhenotypicFeature,C538049,68,79,train
17910065,3,PAX9,GeneOrGeneProduct,5083,81,85,train
17910065,4,MSX1,GeneOrGeneProduct,4487,90,94,train
17910065,5,humans,OrganismTaxon,9606,188,194,train
17910065,6,nonsyndromic and syndromic oligodontia,DiseaseOrPhenotypicFeature,C538049,240,278,train
17910065,7,nonsyndromic oligodontia,DiseaseOrPhenotypicFeature,C538049,322,346,train
17910065,8,PAX9,GeneOrGeneProduct,5083,364,368,train
17910065,9,MSX1,GeneOrGeneProduct,4487,373,377,train
17910065,10,C139T,SequenceVariant,rs121917720,484,489,train
17910065,11,PAX9,GeneOrGeneProduct,5083,504,508,train
17910065,12,MSX1,GeneOrGeneProduct,4487,614,618,train
17910065,13,C139T,SequenceVariant,rs121917720,624,629,train
17910065,14,arginine by a tryptophan,SequenceVariant,rs121917720,686,710,train
17910065,15,R47W,SequenceVariant,rs121917720,712,716,train
17910065,16,PAX9,GeneOrGeneProduct,5083,782,786,train
17910065,17,oligodontia phenotype,DiseaseOrPhenotypicFeature,C538049,850,871,train
17910065,18,PAX9,GeneOrGeneProduct,5083,945,949,train
17910065,19,R47W,SequenceVariant,rs121917720,1008,1012,train
18366737,0,FH,GeneOrGeneProduct,2271,4,6,train
18366737,1,fumarate hydratase,GeneOrGeneProduct,2271,48,66,train
18366737,2,MCUL,DiseaseOrPhenotypicFeature,C535516,93,97,train
18366737,3,HLRCC,DiseaseOrPhenotypicFeature,C535516,99,104,train
18366737,4,tumor syndrome,DiseaseOrPhenotypicFeature,D009369,106,120,train
18366737,5,fumarase deficiency,DiseaseOrPhenotypicFeature,C538191,136,155,train
18366737,6,Fumarate hydratase,GeneOrGeneProduct,2271,169,187,train
18366737,7,FH,GeneOrGeneProduct,2271,217,219,train
18366737,8,fumarase,GeneOrGeneProduct,2271,236,244,train
18366737,9,tricarboxylic acid,ChemicalEntity,D014233,266,284,train
18366737,10,TCA,ChemicalEntity,D014233,286,289,train
18366737,11,deficiency of FH,DiseaseOrPhenotypicFeature,C538191,389,405,train
18366737,12,encephalopathy,DiseaseOrPhenotypicFeature,D001927,437,451,train
18366737,13,Leiomyoma,DiseaseOrPhenotypicFeature,D007889,475,484,train
18366737,14,FH,GeneOrGeneProduct,2271,542,544,train
18366737,15,patients,OrganismTaxon,9606,548,556,train
18366737,16,multiple cutaneous and uterine leiomyomas,DiseaseOrPhenotypicFeature,C535516,562,603,train
18366737,17,MCUL,DiseaseOrPhenotypicFeature,C535516,606,610,train
18366737,18,OMIM 150800,DiseaseOrPhenotypicFeature,C535516,612,623,train
18366737,19,renal cell cancer,DiseaseOrPhenotypicFeature,D002292,643,660,train
18366737,20,hereditary leiomyomatosis and renal cell cancer,DiseaseOrPhenotypicFeature,C535516,733,780,train
18366737,21,HLRCC,DiseaseOrPhenotypicFeature,C535516,782,787,train
18366737,22,OMIM 605839,DiseaseOrPhenotypicFeature,C535516,789,800,train
18366737,23,FH,GeneOrGeneProduct,2271,825,827,train
18366737,24,tumor,DiseaseOrPhenotypicFeature,D009369,833,838,train
18366737,25,tumorigenesis,DiseaseOrPhenotypicFeature,D009369,1060,1073,train
18366737,26,FH,GeneOrGeneProduct,2271,1092,1094,train
18366737,27,TCA,ChemicalEntity,D014233,1130,1133,train
18366737,28,FH,GeneOrGeneProduct,2271,1444,1446,train
18366737,29,FH,GeneOrGeneProduct,2271,1655,1657,train
18366737,30,FH deficiency,DiseaseOrPhenotypicFeature,C538191,1723,1736,train
18366737,31,patients,OrganismTaxon,9606,1737,1745,train
18366737,32,patients,OrganismTaxon,9606,1750,1758,train
18366737,33,MCUL,DiseaseOrPhenotypicFeature,C535516,1764,1768,train
18366737,34,HLRRC,DiseaseOrPhenotypicFeature,C535516,1769,1774,train
18366737,35,FH,GeneOrGeneProduct,2271,2052,2054,train
18366737,36,FH,GeneOrGeneProduct,2271,2090,2092,train
18366737,37,FH,GeneOrGeneProduct,2271,2176,2178,train
18366737,38,patients,OrganismTaxon,9606,2291,2299,train
18366737,39,FH,GeneOrGeneProduct,2271,2447,2449,train
18827003,0,human,OrganismTaxon,9606,59,64,train
18827003,1,glucocorticoid receptor,GeneOrGeneProduct,2908,65,88,train
18827003,2,hGR,GeneOrGeneProduct,2908,90,93,train
18827003,3,hGR,GeneOrGeneProduct,2908,110,113,train
18827003,4,glucocorticoid,ChemicalEntity,D005938,179,193,train
18827003,5,cortisol,ChemicalEntity,D006854,250,258,train
18827003,6,human,OrganismTaxon,9606,332,337,train
18827003,7,glucocorticoid receptor,GeneOrGeneProduct,2908,338,361,train
18827003,8,hGR,GeneOrGeneProduct,2908,363,366,train
18827003,9,glucocorticoid,ChemicalEntity,D005938,472,486,train
18827003,10,hypersensitivity,DiseaseOrPhenotypicFeature,D004342,487,503,train
18827003,11,(G --> C) substitution at position 1201,SequenceVariant,c|SUB|G|1201|C,558,597,train
18827003,12,hGR,GeneOrGeneProduct,2908,614,617,train
18827003,13,aspartic acid to histidine substitution at amino acid position 401,SequenceVariant,p|SUB|D|401|H,642,708,train
18827003,14,hGRalpha,GeneOrGeneProduct,2908,745,753,train
18827003,15,hGRalpha,GeneOrGeneProduct,2908,837,845,train
18827003,16,D401H,SequenceVariant,p|SUB|D|401|H,845,850,train
18827003,17,hGRalpha,GeneOrGeneProduct,2908,897,905,train
18827003,18,hGRalpha,GeneOrGeneProduct,2908,927,935,train
18827003,19,D401H,SequenceVariant,p|SUB|D|401|H,935,940,train
18827003,20,glucocorticoid,ChemicalEntity,D005938,1010,1024,train
18827003,21,mouse mammary tumor virus,OrganismTaxon,11757,1035,1060,train
18827003,22,dexamethasone,ChemicalEntity,D003907,1085,1098,train
18827003,23,hGRalpha,GeneOrGeneProduct,2908,1291,1299,train
18827003,24,D401H,SequenceVariant,p|SUB|D|401|H,1299,1304,train
18827003,25,glucocorticoid,ChemicalEntity,D005938,1423,1437,train
18827003,26,glucocorticoid receptor-interacting protein 1,GeneOrGeneProduct,23426,1501,1546,train
18827003,27,hGRalpha,GeneOrGeneProduct,2908,1593,1601,train
18827003,28,D401H,SequenceVariant,p|SUB|D|401|H,1601,1606,train
18827003,29,glucocorticoid-responsive genes,GeneOrGeneProduct,2908,1648,1679,train
18827003,30,D401H,SequenceVariant,p|SUB|D|401|H,1701,1706,train
18827003,31,obesity,DiseaseOrPhenotypicFeature,D009765,1743,1750,train
18827003,32,hypertension,DiseaseOrPhenotypicFeature,D006973,1752,1764,train
18827003,33,metabolic syndrome,DiseaseOrPhenotypicFeature,D008659,1798,1816,train
20105280,0,Ras,GeneOrGeneProduct,3265,10,13,train
20105280,1,Ras,GeneOrGeneProduct,3265,122,125,train
20105280,2,human,OrganismTaxon,9606,242,247,train
20105280,3,cancers,DiseaseOrPhenotypicFeature,D009369,248,255,train
20105280,4,Tumor,DiseaseOrPhenotypicFeature,D009369,257,262,train
20105280,5,Ras,GeneOrGeneProduct,3265,290,293,train
20105280,6,murine,OrganismTaxon,10090,410,416,train
20105280,7,fibroblast growth factor,GeneOrGeneProduct,64654,539,563,train
20105280,8,FGF,GeneOrGeneProduct,64654,565,568,train
20105280,9,mice,OrganismTaxon,10090,841,845,train
20105280,10,human,OrganismTaxon,9606,894,899,train
20105280,11,H-Ras,GeneOrGeneProduct,3265,900,905,train
20105280,12,Ras,GeneOrGeneProduct,3265,944,947,train
20105280,13,cyclin D1 and D2,GeneOrGeneProduct,"12443,12444",1056,1072,train
20105280,14,cdk,GeneOrGeneProduct,12575,1205,1208,train
20105280,15,p27Kip1,GeneOrGeneProduct,12576,1220,1227,train
20105280,16,p57Kip2,GeneOrGeneProduct,12577,1232,1239,train
20105280,17,Ras,GeneOrGeneProduct,3265,1264,1267,train
20105280,18,Erk1,GeneOrGeneProduct,26417,1318,1322,train
20105280,19,Erk2,GeneOrGeneProduct,26413,1327,1331,train
20105280,20,Spry 1,GeneOrGeneProduct,24063,1391,1397,train
20105280,21,Spry 2,GeneOrGeneProduct,24064,1402,1408,train
20105280,22,Ras,GeneOrGeneProduct,3265,1433,1436,train
20105280,23,Raf,GeneOrGeneProduct,109880,1437,1440,train
20105280,24,Erk,GeneOrGeneProduct,"26413,26417",1441,1444,train
20105280,25,Ras,GeneOrGeneProduct,3265,1593,1596,train
20105280,26,Ras,GeneOrGeneProduct,3265,1609,1612,train
20105280,27,Ras,GeneOrGeneProduct,3265,1701,1704,train
20105280,28,Prox1,GeneOrGeneProduct,19130,1755,1760,train
20105280,29,Keratin 12,GeneOrGeneProduct,268482,1936,1946,train
20105280,30,Ras,GeneOrGeneProduct,3265,2015,2018,train
20105280,31,Ras,GeneOrGeneProduct,3265,2093,2096,train
20846357,0,connexin 26,GeneOrGeneProduct,2706,24,35,train
20846357,1,GJB2,GeneOrGeneProduct,2706,42,46,train
20846357,2,keratitis-ichthyosis-deafness (KID) syndrome,DiseaseOrPhenotypicFeature,C536168,102,146,train
20846357,3,Keratitis-ichthyosis-deafness (KID) syndrome,DiseaseOrPhenotypicFeature,C536168,160,204,train
20846357,4,congenital ectodermal disorder,DiseaseOrPhenotypicFeature,D004476,215,245,train
20846357,5,GJB2,GeneOrGeneProduct,2706,291,295,train
20846357,6,connexin 26,GeneOrGeneProduct,2706,331,342,train
20846357,7,p.Asp50Asn,SequenceVariant,rs28931594,374,384,train
20846357,8,KID syndrome,DiseaseOrPhenotypicFeature,C536168,611,623,train
20846357,9,GJB2,GeneOrGeneProduct,2706,720,724,train
20846357,10,hearing impairment,DiseaseOrPhenotypicFeature,D034381,821,839,train
20846357,11,ichthyosiform erythroderma,DiseaseOrPhenotypicFeature,D016113,841,867,train
20846357,12,palmoplantar keratoderma,DiseaseOrPhenotypicFeature,D007645,897,921,train
20846357,13,alopecia of the scalp and eyelashes,DiseaseOrPhenotypicFeature,D000505,923,958,train
20846357,14,KID syndrome,DiseaseOrPhenotypicFeature,C536168,1068,1080,train
20846357,15,acanthosis,DiseaseOrPhenotypicFeature,D000052,1090,1100,train
20846357,16,papillomatosis,DiseaseOrPhenotypicFeature,D010212,1105,1119,train
20846357,17,hyperkeratosis,DiseaseOrPhenotypicFeature,D017488,1155,1169,train
20846357,18,acitretin,ChemicalEntity,D017255,1231,1240,train
20846357,19,intraventricular and intracerebral haemorrhage,DiseaseOrPhenotypicFeature,"D000074042,D002543",1270,1316,train
